time,BH1x,BH1y,BH1z,L1x,L1y,L1z,BH2x,BH2y,BH2z,L2x,L2y,L2z
462.0,4.41947878832256,1.5390253454588743,1,0,-1,1,-4.41947878832256,-1.5390253454588743,1,0,1.5,0,
464.0,4.323385247582409,1.7819708089238295,1,0,-1,1,-4.323385247582409,-1.7819708089238295,1,0,1.5,0,
466.0,4.213933173289045,2.0189784879905686,1,0,-1,1,-4.213933173289045,-2.0189784879905686,1,0,1.5,0,
468.0,4.091486299521837,2.249313627545112,1,0,-1,1,-4.091486299521837,-2.249313627545112,1,0,1.5,0,
470.0,3.956448789501069,2.472263590957978,1,0,-1,1,-3.956448789501069,-2.472263590957978,1,0,1.5,0,
472.0,3.809263898991356,2.6871400857685206,1,0,-1,1,-3.809263898991356,-2.6871400857685206,1,0,1.5,0,
474.0,3.6504125170977844,2.893281309037016,1,0,-1,1,-3.6504125170977844,-2.893281309037016,1,0,1.5,0,
476.0,3.4804115892601146,3.090054005604573,1,0,-1,1,-3.4804115892601146,-3.090054005604573,1,0,1.5,0,
478.0,3.2998124276235425,3.276855432787278,1,0,-1,1,-3.2998124276235425,-3.276855432787278,1,0,1.5,0,
480.0,3.1091989143205914,3.4531152253377932,1,0,-1,1,-3.1091989143205914,-3.4531152253377932,1,0,1.5,0,
482.0,2.9091856035367454,3.618297154834167,1,0,-1,1,-2.9091856035367454,-3.618297154834167,1,0,1.5,0,
484.0,2.700415728551179,3.7719007780006533,1,0,-1,1,-2.700415728551179,-3.7719007780006533,1,0,1.5,0,
486.0,2.483559120242524,3.913462968827791,1,0,-1,1,-2.483559120242524,-3.913462968827791,1,0,1.5,0,
488.0,2.259310043826923,4.042559329737719,1,0,-1,1,-2.259310043826923,-4.042559329737719,1,0,1.5,0,
490.0,2.028384960850965,4.158805477434396,1,0,-1,1,-2.028384960850965,-4.158805477434396,1,0,1.5,0,
492.0,1.7915202236944126,4.261858199485852,1,0,-1,1,-1.7915202236944126,-4.261858199485852,1,0,1.5,0,
494.0,1.5494697100465824,4.3514164781053095,1,0,-1,1,-1.5494697100465824,-4.3514164781053095,1,0,1.5,0,
496.0,1.3030024050044753,4.42722237802901,1,0,-1,1,-1.3030024050044753,-4.42722237802901,1,0,1.5,0,
498.0,1.0528999386006297,4.4890617958288335,1,0,-1,1,-1.0528999386006297,-4.4890617958288335,1,0,1.5,0,
500.0,0.7999540867028153,4.536765068446556,1,0,-1,1,-0.7999540867028153,-4.536765068446556,1,0,1.5,0,
502.0,0.5449642433361845,4.570207439191859,1,0,-1,1,-0.5449642433361845,-4.570207439191859,1,0,1.5,0,
504.0,0.2887348725608899,4.589309379906784,1,0,-1,1,-0.2887348725608899,-4.589309379906784,1,0,1.5,0,
506.0,0.032072948094172514,4.5940367684636705,1,0,-1,1,-0.032072948094172514,-4.5940367684636705,1,0,1.5,0,
508.0,-0.22421461110458948,4.584400921230085,1,0,-1,1,0.22421461110458948,-4.584400921230085,1,0,1.5,0,
510.0,-0.4793235010644956,4.5604584806015565,1,0,-1,1,0.4793235010644956,-4.5604584806015565,1,0,1.5,0,
512.0,-0.7324545806517327,4.522311158169347,1,0,-1,1,0.7324545806517327,-4.522311158169347,1,0,1.5,0,
514.0,-0.9828163988887021,4.47010533455457,1,0,-1,1,0.9828163988887021,-4.47010533455457,1,0,1.5,0,
516.0,-1.2296276936726898,4.404031517400322,1,0,-1,1,1.2296276936726898,-4.404031517400322,1,0,1.5,0,
518.0,-1.4721198539256368,4.324323659468393,1,0,-1,1,1.4721198539256368,-4.324323659468393,1,0,1.5,0,
520.0,-1.7095393373347818,4.231258339235319,1,0,-1,1,1.7095393373347818,-4.231258339235319,1,0,1.5,0,
522.0,-1.941150035997409,4.125153806822487,1,0,-1,1,1.941150035997409,-4.125153806822487,1,0,1.5,0,
524.0,-2.1662355824610904,4.00636889852516,1,0,-1,1,2.1662355824610904,-4.00636889852516,1,0,1.5,0,
526.0,-2.384101588853137,3.8753018236246235,1,0,-1,1,2.384101588853137,-3.8753018236246235,1,0,1.5,0,
528.0,-2.5940778120186616,3.732388827574244,1,0,-1,1,2.5940778120186616,-3.732388827574244,1,0,1.5,0,
530.0,-2.795520237835101,3.578102736043437,1,0,-1,1,2.795520237835101,-3.578102736043437,1,0,1.5,0,
532.0,-2.9878130781413015,3.412951384681465,1,0,-1,1,2.9878130781413015,-3.412951384681465,1,0,1.5,0,
534.0,-3.1703706740104622,3.2374759398248583,1,0,-1,1,3.1703706740104622,-3.2374759398248583,1,0,1.5,0,
536.0,-3.3426392994074545,3.0522491157167084,1,0,-1,1,3.3426392994074545,-3.0522491157167084,1,0,1.5,0,
538.0,-3.5040988596011906,2.8578732941319873,1,0,-1,1,3.5040988596011906,-2.8578732941319873,1,0,1.5,0,
540.0,-3.6542644790506036,2.654978552609622,1,0,-1,1,3.6542644790506036,-2.654978552609622,1,0,1.5,0,
542.0,-3.7926879738476944,2.444220607777759,1,0,-1,1,3.7926879738476944,-2.444220607777759,1,0,1.5,0,
544.0,-3.918959204181083,2.2262786805233916,1,0,-1,1,3.918959204181083,-2.2262786805233916,1,0,1.5,0,
546.0,-4.032707302678051,2.0018532899996235,1,0,-1,1,4.032707302678051,-2.0018532899996235,1,0,1.5,0,
548.0,-4.133601774890394,1.7716639836831238,1,0,-1,1,4.133601774890394,-1.7716639836831238,1,0,1.5,0,
550.0,-4.221353468608332,1.5364470108898216,1,0,-1,1,4.221353468608332,-1.5364470108898216,1,0,1.5,0,
552.0,-4.295715409115905,1.296952947328054,1,0,-1,1,4.295715409115905,-1.296952947328054,1,0,1.5,0,
554.0,-4.356483497939255,1.0539442784147142,1,0,-1,1,4.356483497939255,-1.0539442784147142,1,0,1.5,0,
556.0,-4.4034970730844725,0.8081929492009144,1,0,-1,1,4.4034970730844725,-0.8081929492009144,1,0,1.5,0,
558.0,-4.436639329212913,0.5604778888490252,1,0,-1,1,4.436639329212913,-0.5604778888490252,1,0,1.5,0,
560.0,-4.455837596657539,0.31158251767229433,1,0,-1,1,4.455837596657539,-0.31158251767229433,1,0,1.5,0,
562.0,-4.461063478642307,0.0622922447914512,1,0,-1,1,4.461063478642307,-0.0622922447914512,1,0,1.5,0,
564.0,-4.4523328465266525,-0.18660803552036295,1,0,-1,1,4.4523328465266525,0.18660803552036295,1,0,1.5,0,
566.0,-4.429705693356913,-0.43433644074236155,1,0,-1,1,4.429705693356913,0.43433644074236155,1,0,1.5,0,
568.0,-4.393285846464825,-0.6801165822341865,1,0,-1,1,4.393285846464825,0.6801165822341865,1,0,1.5,0,
570.0,-4.343220540308388,-0.9231800246225693,1,0,-1,1,4.343220540308388,0.9231800246225693,1,0,1.5,0,
572.0,-4.279699851200954,-1.1627687145693728,1,0,-1,1,4.279699851200954,1.1627687145693728,1,0,1.5,0,
574.0,-4.202955996018946,-1.3981373711568503,1,0,-1,1,4.202955996018946,1.3981373711568503,1,0,1.5,0,
576.0,-4.1132624974156204,-1.6285558302641123,1,0,-1,1,4.1132624974156204,1.6285558302641123,1,0,1.5,0,
578.0,-4.010933218496413,-1.8533113354716053,1,0,-1,1,4.010933218496413,1.8533113354716053,1,0,1.5,0,
580.0,-3.8963212703291656,-2.0717107682172564,1,0,-1,1,3.8963212703291656,2.0717107682172564,1,0,1.5,0,
582.0,-3.769817796068694,-2.28308281013825,1,0,-1,1,3.769817796068694,2.28308281013825,1,0,1.5,0,
584.0,-3.6318506358682394,-2.486780030765393,1,0,-1,1,3.6318506358682394,2.486780030765393,1,0,1.5,0,
586.0,-3.482882877129271,-2.6821808939919176,1,0,-1,1,3.482882877129271,2.6821808939919176,1,0,1.5,0,
588.0,-3.323411295004463,-2.8686916770145507,1,0,-1,1,3.323411295004463,2.8686916770145507,1,0,1.5,0,
590.0,-3.153964688415434,-3.045748295740684,1,0,-1,1,3.153964688415434,3.045748295740684,1,0,1.5,0,
592.0,-2.9751021171758083,-3.212818030970675,1,0,-1,1,2.9751021171758083,3.212818030970675,1,0,1.5,0,
594.0,-2.7874110461202997,-3.3694011499974743,1,0,-1,1,2.7874110461202997,3.3694011499974743,1,0,1.5,0,
596.0,-2.5915054024308892,-3.5150324186159145,1,0,-1,1,2.5915054024308892,3.5150324186159145,1,0,1.5,0,
598.0,-2.3880235526207447,-3.6492824988998223,1,0,-1,1,2.3880235526207447,3.6492824988998223,1,0,1.5,0,
600.0,-2.177626205884569,-3.771759228485533,1,0,-1,1,2.177626205884569,3.771759228485533,1,0,1.5,0,
602.0,-1.9609942507496951,-3.882108777493977,1,0,-1,1,1.9609942507496951,3.882108777493977,1,0,1.5,0,
604.0,-1.7388265321648126,-3.980016679629059,1,0,-1,1,1.7388265321648126,3.980016679629059,1,0,1.5,0,
606.0,-1.5118375763420753,-4.065208734406195,1,0,-1,1,1.5118375763420753,4.065208734406195,1,0,1.5,0,
608.0,-1.2807552708228325,-4.137451777890207,1,0,-1,1,1.2807552708228325,4.137451777890207,1,0,1.5,0,
610.0,-1.0463185073673833,-4.1965543197547595,1,0,-1,1,1.0463185073673833,4.1965543197547595,1,0,1.5,0,
612.0,-0.8092747953734026,-4.242367044915145,1,0,-1,1,0.8092747953734026,4.242367044915145,1,0,1.5,0,
614.0,-0.5703778536074989,-4.274783178430346,1,0,-1,1,0.5703778536074989,4.274783178430346,1,0,1.5,0,
616.0,-0.3303851880877595,-4.2937387128181275,1,0,-1,1,0.3303851880877595,4.2937387128181275,1,0,1.5,0,
618.0,-0.09005566398313507,-4.2992124973765256,1,0,-1,1,0.09005566398313507,4.2992124973765256,1,0,1.5,0,
620.0,0.14985292060240277,-4.291226189555179,1,0,-1,1,-0.14985292060240277,4.291226189555179,1,0,1.5,0,
622.0,0.388586251116694,-4.269844068869022,1,0,-1,1,-0.388586251116694,4.269844068869022,1,0,1.5,0,
624.0,0.6253958955223302,-4.235172714293316,1,0,-1,1,-0.6253958955223302,4.235172714293316,1,0,1.5,0,
626.0,0.8595416780156224,-4.187360546521611,1,0,-1,1,-0.8595416780156224,4.187360546521611,1,0,1.5,0,
628.0,1.090294019881482,-4.126597236905229,1,0,-1,1,-1.090294019881482,4.126597236905229,1,0,1.5,0,
630.0,1.3169362399888376,-4.053112985323134,1,0,-1,1,-1.3169362399888376,4.053112985323134,1,0,1.5,0,
632.0,1.5387668075802963,-3.9671776696529446,1,0,-1,1,-1.5387668075802963,3.9671776696529446,1,0,1.5,0,
634.0,1.755101540182588,-3.869099869926127,1,0,-1,1,-1.755101540182588,3.869099869926127,1,0,1.5,0,
636.0,1.965275739660388,-3.7592257706516383,1,0,-1,1,-1.965275739660388,3.7592257706516383,1,0,1.5,0,
638.0,2.168646259654594,-3.6379379451812794,1,0,-1,1,-2.168646259654594,3.6379379451812794,1,0,1.5,0,
640.0,2.3645934978863776,-3.5056540263653586,1,0,-1,1,-2.3645934978863776,3.5056540263653586,1,0,1.5,0,
642.0,2.5525233070694,-3.3628252681078594,1,0,-1,1,-2.5525233070694,3.3628252681078594,1,0,1.5,0,
644.0,2.731868818453679,-3.2099350027749787,1,0,-1,1,-2.731868818453679,3.2099350027749787,1,0,1.5,0,
646.0,2.902092172324651,-3.0474969997384416,1,0,-1,1,-2.902092172324651,3.0474969997384416,1,0,1.5,0,
648.0,3.0626861500990117,-2.876053730644506,1,0,-1,1,-3.0626861500990117,2.876053730644506,1,0,1.5,0,
650.0,3.213175702993854,-2.6961745472899397,1,0,-1,1,-3.213175702993854,2.6961745472899397,1,0,1.5,0,
652.0,3.353119372596292,-2.5084537782566203,1,0,-1,1,-3.353119372596292,2.5084537782566203,1,0,1.5,0,
654.0,3.4821105990259453,-2.313508750705906,1,0,-1,1,-3.4821105990259453,2.313508750705906,1,0,1.5,0,
656.0,3.5997789127611917,-2.1119777439617735,1,0,-1,1,-3.5997789127611917,2.1119777439617735,1,0,1.5,0,
658.0,3.7057910065906317,-1.9045178817171904,1,0,-1,1,-3.7057910065906317,1.9045178817171904,1,0,1.5,0,
660.0,3.7998516845524213,-1.691802969880699,1,0,-1,1,-3.7998516845524213,1.691802969880699,1,0,1.5,0,
662.0,3.8817046851347388,-1.4745212872391165,1,0,-1,1,-3.8817046851347388,1.4745212872391165,1,0,1.5,0,
664.0,3.951133376429185,-1.2533733362471817,1,0,-1,1,-3.951133376429185,1.2533733362471817,1,0,1.5,0,
666.0,4.0079613213540375,-1.0290695613654846,1,0,-1,1,-4.0079613213540375,1.0290695613654846,1,0,1.5,0,
668.0,4.052052711494508,-0.8023280424537803,1,0,-1,1,-4.052052711494508,0.8023280424537803,1,0,1.5,0,
670.0,4.083312668541106,-0.5738721707876131,1,0,-1,1,-4.083312668541106,0.5738721707876131,1,0,1.5,0,
672.0,4.101687412743391,-0.34442831530188794,1,0,-1,1,-4.101687412743391,0.34442831530188794,1,0,1.5,0,
674.0,4.107164298233367,-0.11472348667558119,1,0,-1,1,-4.107164298233367,0.11472348667558119,1,0,1.5,0,
676.0,4.099771715509108,0.11451699314280615,1,0,-1,1,-4.099771715509108,-0.11451699314280615,1,0,1.5,0,
678.0,4.079578861803393,0.3425718084090574,1,0,-1,1,-4.079578861803393,-0.3425718084090574,1,0,1.5,0,
680.0,4.046695380492802,0.568725946560775,1,0,-1,1,-4.046695380492802,-0.568725946560775,1,0,1.5,0,
682.0,4.001270871128421,0.7922729672921198,1,0,-1,1,-4.001270871128421,-0.7922729672921198,1,0,1.5,0,
684.0,3.9434942720885977,1.0125172364324522,1,0,-1,1,-3.9434942720885977,-1.0125172364324522,1,0,1.5,0,
686.0,3.8735931182658145,1.2287761174725806,1,0,-1,1,-3.8735931182658145,-1.2287761174725806,1,0,1.5,0,
688.0,3.7918326766021417,1.440382113742559,1,0,-1,1,-3.7918326766021417,-1.440382113742559,1,0,1.5,0,
690.0,3.6985149626798486,1.6466849544279059,1,0,-1,1,-3.6985149626798486,-1.6466849544279059,1,0,1.5,0,
692.0,3.5939776419540457,1.84705361781602,1,0,-1,1,-3.5939776419540457,-1.84705361781602,1,0,1.5,0,
694.0,3.478592819581712,2.0408782853907512,1,0,-1,1,-3.478592819581712,-2.0408782853907512,1,0,1.5,0,
696.0,3.3527657231547026,2.227572220639699,1,0,-1,1,-3.3527657231547026,-2.227572220639699,1,0,1.5,0,
698.0,3.2169332829824167,2.406573566705018,1,0,-1,1,-3.2169332829824167,-2.406573566705018,1,0,1.5,0,
700.0,3.0715626148914548,2.5773470572933337,1,0,-1,1,-3.0715626148914548,-2.5773470572933337,1,0,1.5,0,
702.0,2.917149410813904,2.739385635562918,1,0,-1,1,-2.917149410813904,-2.739385635562918,1,0,1.5,0,
704.0,2.754216242721963,2.8922119760250955,1,0,-1,1,-2.754216242721963,-2.8922119760250955,1,0,1.5,0,
706.0,2.583310785733119,3.0353799048317844,1,0,-1,1,-2.583310785733119,-3.0353799048317844,1,0,1.5,0,
708.0,2.4050039664569356,3.16847571416949,1,0,-1,1,-2.4050039664569356,-3.16847571416949,1,0,1.5,0,
710.0,2.219888042880196,3.2911193668423064,1,0,-1,1,-2.219888042880196,-3.2911193668423064,1,0,1.5,0,
712.0,2.0285746222913645,3.4029655875001565,1,0,-1,1,-2.0285746222913645,-3.4029655875001565,1,0,1.5,0,
714.0,1.8316926239274463,3.503704837352977,1,0,-1,1,-1.8316926239274463,-3.503704837352977,1,0,1.5,0,
716.0,1.6298861931856348,3.5930641696051695,1,0,-1,1,-1.6298861931856348,-3.5930641696051695,1,0,1.5,0,
718.0,1.4238125743783396,3.6708079632462725,1,0,-1,1,-1.4238125743783396,-3.6708079632462725,1,0,1.5,0,
720.0,1.2141399491227733,3.736738533241949,1,0,-1,1,-1.2141399491227733,-3.736738533241949,1,0,1.5,0,
722.0,1.0015452475450242,3.7906966155827426,1,0,-1,1,-1.0015452475450242,-3.7906966155827426,1,0,1.5,0,
724.0,0.7867119395431603,3.832561726065162,1,0,-1,1,-0.7867119395431603,-3.832561726065162,1,0,1.5,0,
726.0,0.5703278133943089,3.862252392099171,1,0,-1,1,-0.5703278133943089,-3.862252392099171,1,0,1.5,0,
728.0,0.35308274900673486,3.8797262572566185,1,0,-1,1,-0.35308274900673486,-3.8797262572566185,1,0,1.5,0,
730.0,0.1356664931097319,3.884980058695162,1,0,-1,1,-0.1356664931097319,-3.884980058695162,1,0,1.5,0,
732.0,-0.081233556358233,3.8780494780104355,1,0,-1,1,0.081233556358233,-3.8780494780104355,1,0,1.5,0,
734.0,-0.2969345494590817,3.8590088664841358,1,0,-1,1,0.2969345494590817,-3.8590088664841358,1,0,1.5,0,
736.0,-0.51076035993847,3.8279708461060067,1,0,-1,1,0.51076035993847,-3.8279708461060067,1,0,1.5,0,
738.0,-0.7220437303625088,3.7850857881520548,1,0,-1,1,0.7220437303625088,-3.7850857881520548,1,0,1.5,0,
740.0,-0.9301283798139434,3.7305411714983507,1,0,-1,1,0.9301283798139434,-3.7305411714983507,1,0,1.5,0,
742.0,-1.134371067402839,3.664560823238146,1,0,-1,1,1.134371067402839,-3.664560823238146,1,0,1.5,0,
744.0,-1.3341436050176758,3.587404044548557,1,0,-1,1,1.3341436050176758,-3.587404044548557,1,0,1.5,0,
746.0,-1.5288348129348894,3.4993646251204424,1,0,-1,1,1.5288348129348894,-3.4993646251204424,1,0,1.5,0,
748.0,-1.717852412117551,3.400769749820108,1,0,-1,1,1.717852412117551,-3.400769749820108,1,0,1.5,0,
750.0,-1.9006248472663094,3.2919788015930824,1,0,-1,1,1.9006248472663094,-3.2919788015930824,1,0,1.5,0,
752.0,-2.0766030349370648,3.173382064947151,1,0,-1,1,2.0766030349370648,-3.173382064947151,1,0,1.5,0,
754.0,-2.2452620313091836,3.0453993346632187,1,0,-1,1,2.2452620313091836,-3.0453993346632187,1,0,1.5,0,
756.0,-2.406102614474469,2.908478434677295,1,0,-1,1,2.406102614474469,-2.908478434677295,1,0,1.5,0,
758.0,-2.558652776419505,2.763093652354103,1,0,-1,1,2.558652776419505,-2.763093652354103,1,0,1.5,0,
760.0,-2.7024691201913664,2.609744093631548,1,0,-1,1,2.7024691201913664,-2.609744093631548,1,0,1.5,0,
762.0,-2.837138158067879,2.4489519647548628,1,0,-1,1,2.837138158067879,-2.4489519647548628,1,0,1.5,0,
764.0,-2.9622775068974794,2.2812607865387875,1,0,-1,1,2.9622775068974794,-2.2812607865387875,1,0,1.5,0,
766.0,-3.077536977129073,2.1072335472951114,1,0,-1,1,3.077536977129073,-2.1072335472951114,1,0,1.5,0,
768.0,-3.182599552417847,1.9274508007406195,1,0,-1,1,3.182599552417847,-1.9274508007406195,1,0,1.5,0,
770.0,-3.277182257067538,1.742508715356458,1,0,-1,1,3.277182257067538,-1.742508715356458,1,0,1.5,0,
772.0,-3.361036908951867,1.5530170818037214,1,0,-1,1,3.361036908951867,-1.5530170818037214,1,0,1.5,0,
774.0,-3.4339507559464333,1.3595972851112959,1,0,-1,1,3.4339507559464333,-1.3595972851112959,1,0,1.5,0,
776.0,-3.4957469942959416,1.1628802484403462,1,0,-1,1,3.4957469942959416,-1.1628802484403462,1,0,1.5,0,
778.0,-3.546285167738956,0.9635043552951734,1,0,-1,1,3.546285167738956,-0.9635043552951734,1,0,1.5,0,
780.0,-3.5854614466119554,0.7621133570922551,1,0,-1,1,3.5854614466119554,-0.7621133570922551,1,0,1.5,0,
782.0,-3.6132087865551044,0.5593542730181719,1,0,-1,1,3.6132087865551044,-0.5593542730181719,1,0,1.5,0,
784.0,-3.6294969668423382,0.3558752891027444,1,0,-1,1,3.6294969668423382,-0.3558752891027444,1,0,1.5,0,
786.0,-3.6343325087569074,0.15232366340624287,1,0,-1,1,3.6343325087569074,-0.15232366340624287,1,0,1.5,0,
788.0,-3.6277584748289176,-0.05065635583090023,1,0,-1,1,3.6277584748289176,0.05065635583090023,1,0,1.5,0,
790.0,-3.6098541501425188,-0.2524255923005234,1,0,-1,1,3.6098541501425188,0.2524255923005234,1,0,1.5,0,
792.0,-3.5807346073057427,-0.452351977321398,1,0,-1,1,3.5807346073057427,0.452351977321398,1,0,1.5,0,
794.0,-3.5405501570544153,-0.6498125525536494,1,0,-1,1,3.5405501570544153,0.6498125525536494,1,0,1.5,0,
796.0,-3.489485686831815,-0.8441954333090159,1,0,-1,1,3.489485686831815,0.8441954333090159,1,0,1.5,0,
798.0,-3.4277598900464925,-1.0349017261931728,1,0,-1,1,3.4277598900464925,1.0349017261931728,1,0,1.5,0,
800.0,-3.3556243890609005,-1.2213473949958733,1,0,-1,1,3.3556243890609005,1.2213473949958733,1,0,1.5,0,
802.0,-3.273362755301898,-1.4029650689444744,1,0,-1,1,3.273362755301898,1.4029650689444744,1,0,1.5,0,
804.0,-3.1812894302098127,-1.5792057876546912,1,0,-1,1,3.1812894302098127,1.5792057876546912,1,0,1.5,0,
806.0,-3.0797485510544664,-1.749540677348814,1,0,-1,1,3.0797485510544664,1.749540677348814,1,0,1.5,0,
808.0,-2.9691126859434225,-1.913462553165122,1,0,-1,1,2.9691126859434225,1.913462553165122,1,0,1.5,0,
810.0,-2.8497814826287224,-2.0704874426519337,1,0,-1,1,2.8497814826287224,2.0704874426519337,1,0,1.5,0,
812.0,-2.7221802359827265,-2.2201560258246658,1,0,-1,1,2.7221802359827265,2.2201560258246658,1,0,1.5,0,
814.0,-2.5867583792604503,-2.362034987463375,1,0,-1,1,2.5867583792604503,2.362034987463375,1,0,1.5,0,
816.0,-2.443987904494329,-2.4957182776405085,1,0,-1,1,2.443987904494329,2.4957182776405085,1,0,1.5,0,
818.0,-2.2943617175768667,-2.6208282767928197,1,0,-1,1,2.2943617175768667,2.6208282767928197,1,0,1.5,0,
820.0,-2.138391933776574,-2.7370168619865,1,0,-1,1,2.138391933776574,2.7370168619865,1,0,1.5,0,
822.0,-1.9766081196023775,-2.8439663713693495,1,0,-1,1,1.9766081196023775,2.8439663713693495,1,0,1.5,0,
824.0,-1.809555487080818,-2.94139046415703,1,0,-1,1,1.809555487080818,2.94139046415703,1,0,1.5,0,
826.0,-1.6377930466384458,-3.029034873860909,1,0,-1,1,1.6377930466384458,3.029034873860909,1,0,1.5,0,
828.0,-1.4618917248884973,-3.106678052831425,1,0,-1,1,1.4618917248884973,3.106678052831425,1,0,1.5,0,
830.0,-1.282432453705966,-3.174131706562038,1,0,-1,1,1.282432453705966,3.174131706562038,1,0,1.5,0,
832.0,-1.1000042370383771,-3.231241216573405,1,0,-1,1,1.1000042370383771,3.231241216573405,1,0,1.5,0,
834.0,-0.9152022019407742,-3.277885951074094,1,0,-1,1,0.9152022019407742,3.277885951074094,1,0,1.5,0,
836.0,-0.7286256403426634,-3.3139794629717234,1,0,-1,1,0.7286256403426634,3.3139794629717234,1,0,1.5,0,
838.0,-0.5408760480519192,-3.3394695751855323,1,0,-1,1,0.5408760480519192,3.3394695751855323,1,0,1.5,0,
840.0,-0.3525551674760654,-3.3543383535867757,1,0,-1,1,0.3525551674760654,3.3543383535867757,1,0,1.5,0,
842.0,-0.16426304049510704,-3.358601968265813,1,0,-1,1,0.16426304049510704,3.358601968265813,1,0,1.5,0,
844.0,0.02340392214756113,-3.3523104441929332,1,0,-1,1,-0.02340392214756113,3.3523104441929332,1,0,1.5,0,
846.0,0.2098548486583534,-3.3355473027027385,1,0,-1,1,-0.2098548486583534,3.3355473027027385,1,0,1.5,0,
848.0,0.39450628504235835,-3.3084290955879885,1,0,-1,1,-0.39450628504235835,3.3084290955879885,1,0,1.5,0,
850.0,0.5767840389489934,-3.2711048339370863,1,0,-1,1,-0.5767840389489934,3.2711048339370863,1,0,1.5,0,
852.0,0.7561249826247901,-3.2237553141886477,1,0,-1,1,-0.7561249826247901,3.2237553141886477,1,0,1.5,0,
854.0,0.931978809251913,-3.1665923442057835,1,0,-1,1,-0.931978809251913,3.1665923442057835,1,0,1.5,0,
856.0,1.1038097371376567,-3.099857872490767,1,0,-1,1,-1.1038097371376567,3.099857872490767,1,0,1.5,0,
858.0,1.2710981564244628,-3.023823023966591,1,0,-1,1,-1.2710981564244628,3.023823023966591,1,0,1.5,0,
860.0,1.4333422132111637,-2.9387870460446117,1,0,-1,1,-1.4333422132111637,2.9387870460446117,1,0,1.5,0,
862.0,1.5900593262133476,-2.8450761689760466,1,0,-1,1,-1.5900593262133476,2.8450761689760466,1,0,1.5,0,
864.0,1.7407876313430874,-2.7430423847487595,1,0,-1,1,-1.7407876313430874,2.7430423847487595,1,0,1.5,0,
866.0,1.8850873498548026,-2.6330621490385573,1,0,-1,1,-1.8850873498548026,2.6330621490385573,1,0,1.5,0,
868.0,2.022542075983802,-2.5155350109555554,1,0,-1,1,-2.022542075983802,2.5155350109555554,1,0,1.5,0,
870.0,2.152759980296006,-2.3908821755401837,1,0,-1,1,-2.152759980296006,2.3908821755401837,1,0,1.5,0,
872.0,2.275374925270469,-2.2595450041595746,1,0,-1,1,-2.275374925270469,2.2595450041595746,1,0,1.5,0,
874.0,2.3900474899494792,-2.1219834581327595,1,0,-1,1,-2.3900474899494792,2.1219834581327595,1,0,1.5,0,
876.0,2.4964659008130976,-1.9786744910718475,1,0,-1,1,-2.4964659008130976,1.9786744910718475,1,0,1.5,0,
878.0,2.5943468663648916,-1.830110395565649,1,0,-1,1,-2.5943468663648916,1.830110395565649,1,0,1.5,0,
880.0,2.6834363132521015,-1.676797109951789,1,0,-1,1,-2.6834363132521015,1.676797109951789,1,0,1.5,0,
882.0,2.7635100220854163,-1.5192524910227956,1,0,-1,1,-2.7635100220854163,1.5192524910227956,1,0,1.5,0,
884.0,2.834374161469708,-1.3580045585908231,1,0,-1,1,-2.834374161469708,1.3580045585908231,1,0,1.5,0,
886.0,2.8958657191062813,-1.193589717894384,1,0,-1,1,-2.8958657191062813,1.193589717894384,1,0,1.5,0,
888.0,2.9478528291782506,-1.0265509658685288,1,0,-1,1,-2.9478528291782506,1.0265509658685288,1,0,1.5,0,
890.0,2.9902349955822363,-0.8574360873177201,1,0,-1,1,-2.9902349955822363,0.8574360873177201,1,0,1.5,0,
892.0,3.022943210920785,-0.6867958470273599,1,0,-1,1,-3.022943210920785,0.6867958470273599,1,0,1.5,0,
894.0,3.0459399715190587,-0.5151821838269666,1,0,-1,1,-3.0459399715190587,0.5151821838269666,1,0,1.5,0,
896.0,3.0592191890757574,-0.34314641257429346,1,0,-1,1,-3.0592191890757574,0.34314641257429346,1,0,1.5,0,
898.0,3.0628059999004273,-0.17123743996631838,1,0,-1,1,-3.0628059999004273,0.17123743996631838,1,0,1.5,0,
900.0,3.056756473026196,-2.994757624371587e-15,1,0,-1,1,-3.056756473026196,2.994757624371587e-15,1,0,1.5,0,
902.0,3.0411572188175695,0.17002708519649007,1,0,-1,1,-3.0411572188175695,-0.17002708519649007,1,0,1.5,0,
904.0,3.016124900015908,0.3383126135623916,1,0,-1,1,-3.016124900015908,-0.3383126135623916,1,0,1.5,0,
906.0,2.9818056474797427,0.504334674872159,1,0,-1,1,-2.9818056474797427,-0.504334674872159,1,0,1.5,0,
908.0,2.9383743831819964,0.6675822807687669,1,0,-1,1,-2.9383743831819964,-0.6675822807687669,1,0,1.5,0,
910.0,2.886034053320549,0.8275569479324549,1,0,-1,1,-2.886034053320549,-0.8275569479324549,1,0,1.5,0,
912.0,2.8250147746814425,0.9837742294449944,1,0,-1,1,-2.8250147746814425,-0.9837742294449944,1,0,1.5,0,
914.0,2.755572897664496,1.1357651896151497,1,0,-1,1,-2.755572897664496,-1.1357651896151497,1,0,1.5,0,
916.0,2.6779899896383004,1.2830778177513684,1,0,-1,1,-2.6779899896383004,-1.2830778177513684,1,0,1.5,0,
918.0,2.592571742534731,1.425278376601984,1,0,-1,1,-2.592571742534731,-1.425278376601984,1,0,1.5,0,
920.0,2.4996468088214736,1.561952681430492,1,0,-1,1,-2.4996468088214736,-1.561952681430492,1,0,1.5,0,
